AvailabilityZone,AvailabilityZoneId,AvailableIpAddressCount,CidrBlock,DefaultForAz,MapPublicIpOnLaunch,MapCustomerOwnedIpOnLaunch,State,SubnetId,VpcId,OwnerId,AssignIpv6AddressOnCreation,Ipv6CidrBlockAssociationSet,Tags,SubnetArn
us-east-1d,use1-az2,16,10.203.3.192/27,False,False,False,available,subnet-bf655594,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'aws:cloudformation:stack-name', 'Value': 'Emmo-QA-Subnets-Nacl'}, {'Key': 'Name', 'Value': 'HorizontalQAVPC - Emmo-EC2-Az3'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Emmo-QA-Subnets-Nacl/e4a86e70-7cd5-11e5-b1b0-5001b491380a'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet6'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}, {'Key': 'Tier', 'Value': 'Emmo'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'c7n-enterprise', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-bf655594
us-east-1b,use1-az6,27,10.205.7.160/27,False,False,False,available,subnet-9146bfcd,vpc-6d304f08,93937234853,False,[],"[{'Key': 'Name', 'Value': 'Horizontal-DEV-East-F5SSLo-SUBNET-AZ1'}, {'Key': 'AutoGoverned', 'Value': 'False'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}, {'Key': 'BA', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'c7n-enterprise', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-9146bfcd
us-east-1b,use1-az6,59,10.203.8.128/26,False,False,False,available,subnet-362be76e,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'Name', 'Value': 'Horizontal-QA-East-NoSQL-Data-Platform-Engineering DB AZ2'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet2'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'Tier', 'Value': 'DB'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/NoSQL-Data-Platform-Engineering/c9566b60-c4ef-11e5-a9e2-500c217b4a9a'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'NoSQL-Data-Platform-Engineering'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-362be76e
us-east-1a,use1-az4,181,10.203.16.0/23,False,False,False,available,subnet-ac5e6dda,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-QA-Gen2-Infrastructure/63adf870-2c8f-11e6-8adc-5044334e0ab3'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'OwnerId', 'Value': 'icp905'}, {'Key': 'AutoGoverned', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'EnterpriseAz1Subnet'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'Name', 'Value': 'Horizontal QA East VPC - Enterprise Az1'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-QA-Gen2-Infrastructure'}, {'Key': 'kubernetes.io/role/internal-elb', 'Value': ''}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-ac5e6dda
us-east-1d,use1-az2,8,10.203.6.144/28,False,False,False,available,subnet-5954af73,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-CloudMaid-QA-Infrastructure'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'Name', 'Value': 'HorizontalQAVPC - CloudMaid-DB- AZ3'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-CloudMaid-QA-Infrastructure/a649df40-9eb0-11e5-a53b-50fa5262a838'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet3'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-5954af73
us-east-1b,use1-az6,11,10.203.62.208/28,False,False,False,available,subnet-046bca5c,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'Tier', 'Value': 'DB'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet2'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'Name', 'Value': 'HorizontalQAVPC - AppDynamics2-Pool-Az2_1'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-AppDynamics-QA-infrastructure'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-AppDynamics-QA-infrastructure/28ac0560-db35-11e5-8f56-500c28b32ed2'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-046bca5c
us-east-1a,use1-az4,27,10.205.0.0/27,False,False,False,available,subnet-db8a18ac,vpc-6d304f08,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'Name', 'Value': 'Horizontal Dev East VPC - Private Subnet 1 - LEGACY DO NOT USE'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-Dev-VPC/4045c9c0-b22f-11e4-a864-50fa52d244a8'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'PrivateSubnet1'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-Dev-VPC'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-db8a18ac
us-east-1b,use1-az6,10,10.203.7.80/28,False,False,False,available,subnet-efa1e3b5,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'NatGatewayAz2Subnet'}, {'Key': 'NetworkLocation', 'Value': 'PublicOut'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPROXY'}, {'Key': 'Name', 'Value': 'Proxy - QA - NAT Gateway AZ 2'}, {'Key': 'c7n-publicout', 'Value': 'True'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-QA-Network/9379c2c0-ca90-11e5-a83f-500c32cd4462'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-QA-Network'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-efa1e3b5
us-east-1b,use1-az6,25,10.203.0.128/27,False,False,False,available,subnet-0a32e876761f2b324,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'AutoGoverned', 'Value': 'False'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'Enterprise'}, {'Key': 'BA', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'Name', 'Value': 'Horizontal_QA_East_VPC-PonyExpress-1-Az-1b'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-enterprise', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-0a32e876761f2b324
us-east-1d,use1-az2,25,10.203.10.0/27,False,False,False,available,subnet-818a44ad,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'c7n-publicout', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmAz3Subnet'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPROXY'}, {'Key': 'Name', 'Value': 'Proxy - QA - Swarm AZ 3'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-QA-Network/9379c2c0-ca90-11e5-a83f-500c32cd4462'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-QA-Network'}, {'Key': 'NetworkLocation', 'Value': 'PublicOut'}, {'Key': 'OwnerContact', 'Value': 'kib547'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-818a44ad
us-east-1d,use1-az2,211,10.203.20.0/23,False,False,False,available,subnet-95d292bf,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'AutoGoverned', 'Value': 'True'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'OwnerId', 'Value': 'icp905'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-QA-Gen2-Infrastructure/63adf870-2c8f-11e6-8adc-5044334e0ab3'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-QA-Gen2-Infrastructure'}, {'Key': 'kubernetes.io/role/internal-elb', 'Value': ''}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'EnterpriseAz3Subnet'}, {'Key': 'Name', 'Value': 'Horizontal QA East VPC - Enterprise Az3'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-95d292bf
us-east-1b,use1-az6,15,10.203.3.160/27,False,False,False,available,subnet-7d595924,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}, {'Key': 'Tier', 'Value': 'Emmo'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet5'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'Name', 'Value': 'HorizontalQAVPC - Emmo-EC2-Az2'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Emmo-QA-Subnets-Nacl/e4a86e70-7cd5-11e5-b1b0-5001b491380a'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Emmo-QA-Subnets-Nacl'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-7d595924
us-east-1c,use1-az1,24,10.203.0.160/27,False,False,False,available,subnet-09a751284337be5ed,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'Name', 'Value': 'Horizontal_QA_East_VPC-PonyExpress-2-Az-1c'}, {'Key': 'BA', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'Enterprise'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'AutoGoverned', 'Value': 'False'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-09a751284337be5ed
us-east-1a,use1-az4,11,10.203.9.0/28,False,False,False,available,subnet-c513acb3,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'Tier', 'Value': 'DB'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'Name', 'Value': 'Horizontal-QA-East-pypiserver DB AZ1'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet1'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/pypiserver-QA-Subnets/c06fddd0-ced9-11e5-a9e2-500c217b4a9a'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'pypiserver-QA-Subnets'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-c513acb3
us-east-1b,use1-az6,0,10.203.63.48/28,False,False,False,available,subnet-2d4dfe76,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'ASVVULMGMT-Horizontal-Infrastructure-QA'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'NetworkLocation', 'Value': 'Enterprise'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/ASVVULMGMT-Horizontal-Infrastructure-QA/7e393a40-b0f3-11e6-9627-50d5cd274ad2'}, {'Key': 'Name', 'Value': 'Horizontal QA East VPC - ASVVULMGMT AZ2'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet2'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-enterprise', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-2d4dfe76
us-east-1d,use1-az2,26,10.206.222.96/27,False,False,False,available,subnet-0447a68a3078705f8,vpc-062224ed81107628f,93937234853,False,[],"[{'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'BA', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'AutoGoverned', 'Value': 'False'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'Name', 'Value': 'cof-st-hztl-dns-dev-ue1-1 - Enterprise-Az4'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-0447a68a3078705f8
us-east-1d,use1-az2,26,10.203.10.128/27,False,False,False,available,subnet-fa4099d6,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'NetworkLocation', 'Value': 'EnterpriseOut'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'c7n-enterpriseout', 'Value': 'True'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPROXY'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmElbAz3Subnet'}, {'Key': 'Name', 'Value': 'Proxy - PreCDE - Swarm ELB AZ 3'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-PreCDE-Network'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-PreCDE-Network/8d078e10-4675-11e7-afab-500c5240582a'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'OwnerContact', 'Value': 'kib547'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-fa4099d6
us-east-1e,use1-az3,25,10.203.1.32/27,False,False,False,available,subnet-bbbf5f86,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'Enterprise'}, {'Key': 'Name', 'Value': 'Bastion-us-east-1e-cof-horizontal-qa - DO NOT USE OR ALTER'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-Bastion-Network-SubnetStack2-86H3UWZ693TX'}, {'Key': 'isBastion', 'Value': 'true'}, {'Key': 'IAMPolicyKey', 'Value': 'Bastion'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-Bastion-Network-SubnetStack2-86H3UWZ693TX/27a69030-3c6c-11e5-b3bf-50d5017c3662'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-enterprise', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-bbbf5f86
us-east-1a,use1-az4,11,10.203.5.0/28,False,False,False,available,subnet-40b24c36,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-Jenkins-Operation-Center-Infrastructure'}, {'Key': 'Name', 'Value': 'HorizontalQAVPC - Jenkins-Operation-Center-Web-AZ1'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-Jenkins-Operation-Center-Infrastructure/157d5700-8e28-11e5-ad7a-50442ee11cd2'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet1'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-40b24c36
us-east-1b,use1-az6,123,10.203.11.128/25,False,False,False,available,subnet-091e4a56e6d7cd708,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'Enterprise'}, {'Key': 'BA', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'Name', 'Value': 'Enterprise vpc-dc314eb9 - Horizontal-QA-East-VPC---Enterprise-Pinpoint Az-1b'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'AutoGoverned', 'Value': 'False'}, {'Key': 'c7n-internal', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-091e4a56e6d7cd708
us-east-1d,use1-az2,25,10.203.3.224/27,False,False,False,available,subnet-0fc7df0583e65a816,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmElbAz3Subnet'}, {'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPRAWSPROXY'}, {'Key': 'NetworkLocation', 'Value': 'Custom'}, {'Key': 'Name', 'Value': 'GCP Proxy - QA - Swarm ELB AZ 3'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-GCP-QA-Network/858f4de0-1f8a-11e9-9136-126c686965ae'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-GCP-QA-Network'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-0fc7df0583e65a816
us-east-1b,use1-az6,11,10.203.1.128/28,False,False,False,available,subnet-792f5422,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVCRYPTOPAYMENTKEYMGMT'}, {'Key': 'Owner', 'Value': 'Kevin Behrooz'}, {'Key': 'Name', 'Value': 'Horizontal QA VPC - CRYPTOPAYMENTKEYMGMT AZ2'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-792f5422
us-east-1a,use1-az4,11,10.203.0.240/28,False,False,False,available,subnet-efaf4c99,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'aws:cloudformation:logical-id', 'Value': 'SubnetSafenet1'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'Name', 'Value': 'HorizontalQA - SafeNet-Pool-Az1'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/safenet-subnets-qa/489c7710-7690-11e5-8be2-50ba0727c06e'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'safenet-subnets-qa'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-efaf4c99
us-east-1d,use1-az2,24,10.205.6.192/27,False,False,False,available,subnet-c48d43e8,vpc-6d304f08,93937234853,False,[],"[{'Key': 'c7n-publicout', 'Value': 'True'}, {'Key': 'NetworkLocation', 'Value': 'PublicOut'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVNPAWSPROXY'}, {'Key': 'Name', 'Value': 'Proxy - Dev - Swarm AZ 3'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmAz3Subnet'}, {'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-Dev-Network/9c60b140-bfb0-11e5-b85b-50fae987c09a'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-Dev-Network'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-c48d43e8
us-east-1b,use1-az6,26,10.205.6.96/27,False,False,False,available,subnet-f7d213af,vpc-6d304f08,93937234853,False,[],"[{'Key': 'CMDBEnvironment', 'Value': 'ENVNPAWSPROXY'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmAz2Subnet'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-Dev-Network/9c60b140-bfb0-11e5-b85b-50fae987c09a'}, {'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-Dev-Network'}, {'Key': 'c7n-publicout', 'Value': 'True'}, {'Key': 'Name', 'Value': 'Proxy - Dev - Swarm AZ 2'}, {'Key': 'NetworkLocation', 'Value': 'PublicOut'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-f7d213af
us-east-1e,use1-az3,251,10.203.15.0/24,False,False,False,available,subnet-cb371ff6,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'aws:cloudformation:logical-id', 'Value': 'CustomerAz4Subnet'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-QA-Gen2-Infrastructure'}, {'Key': 'AutoGoverned', 'Value': 'True'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'NetworkLocation', 'Value': 'CustFacing'}, {'Key': 'OwnerId', 'Value': 'icp905'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-QA-Gen2-Infrastructure/63adf870-2c8f-11e6-8adc-5044334e0ab3'}, {'Key': 'Name', 'Value': 'Horizontal QA East VPC - Customer Az4'}, {'Key': 'c7n-customer', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'c7n-internal', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-cb371ff6
us-east-1a,use1-az4,27,10.203.9.128/27,False,False,False,available,subnet-6d9ee61b,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet1'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Artemis-QA-Subnets-Nacl/be6440f0-d51c-11e5-a17a-500c217b4a9a'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Artemis-QA-Subnets-Nacl'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'Name', 'Value': 'HorizontalQAVPC - Artemis-DBPool-Az1'}, {'Key': 'Tier', 'Value': 'DB'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-6d9ee61b
